22	20988788	20988871	+
22	20989624	20989681	+
22	20990385	20990968	+
22	20991627	20991828	+
22	20992213	20992531	+
22	20992793	20992903	+
22	20993661	20993753	+
22	20993923	20994018	+
22	20994103	20994299	+
22	20994326	20994726	+
22	20994869	20995871	+
22	20995962	20999037	+
22	20999103	21000431	-
22	21000646	21002828	-
22	21002894	21003271	-
22	21008192	21010341	-
22	21011383	21011589	-
22	21013041	21013183	-
22	21013781	21014291	-
22	21015026	21015337	+
22	21015941	21016091	+
22	21017920	21018790	+
22	21022675	21022750	+
22	21022941	21023034	+
22	21023117	21023197	+
22	21023274	21023415	+
22	21023508	21023617	+
22	21025804	21025897	+
22	21026010	21026328	+
22	21026419	21029229	+
22	21029335	21029443	-
22	21029710	21030350	-
22	21030830	21031854	-
22	21032530	21032557	-
22	21032709	21032839	-
22	21034175	21034271	-
22	21035242	21035435	-
22	21042342	21042413	-
22	21042702	21043054	+
22	21043906	21043968	+
22	21044148	21044298	-
22	21044883	21045016	-
22	21045959	21046124	+
22	21047355	21047497	+
22	21047883	21049156	+
22	21049313	21049455	+
22	21052248	21052357	+
22	21053359	21053474	+
22	21053807	21053996	+
22	21055097	21055175	+
22	21056529	21057199	+
22	21060372	21060576	+
22	21061723	21064167	+
22	21065461	21065685	+
22	21066950	21067091	+
22	21067415	21068075	+
22	21069800	21070096	+
22	21103015	21103225	+
22	21114489	21117993	+
22	21118040	21118308	+
22	21118589	21118948	+
22	21119668	21119757	+
22	21120803	21122350	+
22	21122726	21124450	-
22	21125659	21128062	-
22	21141623	21142370	-
22	21167757	21167968	+
22	21169812	21170003	+
22	21170472	21170851	+
22	21171080	21171207	+
22	21173443	21173529	+
22	21177891	21178548	-
22	21179759	21179874	-
22	21180495	21180556	+
22	21181022	21181055	+
22	21181451	21182973	+
22	21183270	21185586	+
22	21186120	21187076	+
22	21191721	21192155	+
22	21207972	21208283	-
22	21208588	21208701	-
22	21208783	21208895	-
22	21208998	21209125	-
22	21209358	21209545	-
22	21213064	21213200	-
22	21213724	21213873	-
22	21215924	21216077	-
22	21216470	21216666	-
22	21221865	21221951	-
22	21222083	21222213	-
22	21225390	21225560	-
22	21226104	21226277	-
22	21226593	21226661	-
22	21227395	21227636	-
22	21228759	21229137	-
22	21268160	21268902	+
22	21282880	21284160	+
22	21290759	21290845	-
22	21291565	21291727	-
22	21292205	21292310	-
22	21293256	21293391	-
22	21294446	21294585	-
22	21300989	21301423	-
22	21301945	21302680	+
22	21306068	21307024	-
22	21307558	21311343	-
22	21311739	21311772	-
22	21312238	21312299	-
22	21312919	21313035	+
22	21314246	21314903	+
22	21319269	21319355	-
22	21321591	21321718	-
22	21321947	21322326	-
22	21322795	21322983	-
22	21324830	21325041	-
22	21341594	21345257	+
22	21354562	21354848	+
22	21355700	21355762	+
22	21370063	21370273	+
22	21370515	21370659	+
22	21371148	21371311	+
22	21371776	21371944	+
22	21379381	21379700	-
22	21383373	21389490	+
22	21389795	21389937	-
22	21396272	21396589	-
22	21417403	21417559	+
22	21420635	21420756	+
22	21442459	21442856	+
22	21444921	21451462	+
22	21463962	21464278	+
22	21466422	21467767	+
22	21467893	21468430	+
22	21468746	21468834	+
22	21468943	21471268	+
22	21472999	21473404	-
22	21474596	21474799	-
22	21475210	21477216	-
22	21477379	21477914	-
22	21477996	21478693	-
22	21479758	21479828	-
22	21479929	21480001	-
22	21483019	21483089	-
22	21484004	21484133	-
22	21486799	21486974	-
22	21487564	21487671	-
22	21487871	21488022	-
22	21488223	21490610	-
22	21491975	21492093	-
22	21514129	21514254	-
22	21517324	21517532	-
22	21544896	21545038	+
22	21545343	21551460	-
22	21555137	21555456	+
22	21567546	21568376	+
22	21592860	21592955	+
22	21610856	21611042	+
22	21621514	21624033	+
22	21628088	21628786	-
22	21629009	21630063	-
22	21632715	21632826	+
22	21632979	21633252	+
22	21634021	21634569	+
22	21634684	21635801	+
22	21636431	21637326	+
22	21640843	21641283	+
22	21642260	21642522	+
22	21642861	21643291	+
22	21643893	21644297	+
22	21652269	21652330	+
22	21652980	21653057	+
22	21653303	21653465	+
22	21654012	21654166	+
22	21658265	21658461	+
22	21658642	21658685	+
22	21660836	21661020	+
22	21661933	21662362	+
22	21666008	21666130	+
22	21669333	21669425	+
22	21669912	21670375	+
22	21670565	21671058	+
22	21672329	21672380	+
22	21673512	21673608	+
22	21675063	21675114	+
22	21681298	21681389	+
22	21682436	21682525	+
22	21683181	21683256	+
22	21684752	21684912	+
22	21685637	21685725	+
22	21686482	21686557	+
22	21686891	21686997	+
22	21687642	21687731	+
22	21688072	21688105	+
22	21688731	21688848	+
22	21693815	21693871	+
22	21694592	21694816	+
22	21694936	21701217	+
22	21703369	21703477	-
22	21703838	21704124	-
22	21710486	21710907	-
22	21722894	21723181	-
22	21735614	21735833	-
22	21754499	21764239	-
22	21769039	21769427	-
22	21772872	21772981	-
22	21788256	21788387	-
22	21788693	21788807	-
22	21792433	21792523	+
22	21799011	21799127	-
22	21805849	21806038	-
22	21807663	21807845	-
22	21867321	21867679	-
22	21885281	21885672	-
22	21919419	21923470	-
22	21924875	21925661	-
22	21925959	21926061	-
22	21931147	21931290	-
22	21932713	21932774	-
22	21933390	21933578	-
22	21934023	21936928	-
22	21936961	21937215	-
22	21937672	21939679	-
22	21940574	21940656	-
22	21941101	21977631	+
22	21982199	21982815	-
22	21991098	21991753	-
22	21994143	21994772	-
22	21995132	21995431	-
22	22023293	22023429	-
22	22025172	22026128	-
22	22026221	22026592	-
22	22030933	22031041	+
22	22031162	22031471	+
22	22032744	22032795	+
22	22032901	22033193	+
22	22036343	22036493	+
22	22038642	22038687	+
22	22038797	22039125	+
22	22039436	22040064	+
22	22043617	22043941	+
22	22046429	22046590	+
22	22058432	22058891	+
22	22061076	22061123	+
22	22061245	22061537	+
22	22070224	22070269	+
22	22070393	22070706	+
22	22075365	22075665	+
22	22079769	22079814	+
22	22079925	22080262	+
22	22086560	22086605	+
22	22086715	22087109	+
22	22087923	22088084	+
22	22098699	22098805	+
22	22098905	22099211	+
22	22103218	22104046	+
22	22104424	22104856	+
22	22114843	22115244	-
22	22117484	22118004	-
22	22155581	22155710	+
22	22155791	22155941	+
22	22157381	22157630	+
22	22162198	22162249	+
22	22162371	22162680	+
22	22168288	22168633	+
22	22170982	22171555	-
22	22179227	22179476	+
22	22182581	22182884	+
22	22185940	22186618	+
22	22195712	22195843	+
22	22195969	22196459	+
22	22198559	22198603	+
22	22198714	22199010	+
22	22201662	22201719	+
22	22201838	22202205	+
22	22214793	22214851	+
22	22214964	22215269	+
22	22219646	22219688	+
22	22219809	22220132	+
22	22223186	22224565	-
22	22228718	22229324	-
22	22229834	22230468	-
22	22244674	22244858	+
22	22244945	22245514	+
22	22264600	22273019	+
22	22283927	22287219	-
22	22293732	22294080	+
22	22294619	22294793	+
22	22303223	22303296	+
22	22303942	22304113	+
22	22306789	22307020	+
22	22307105	22307284	+
22	22307532	22307590	+
22	22308696	22308818	+
22	22309735	22309882	+
22	22310225	22310400	+
22	22318726	22318776	+
22	22318898	22319250	+
22	22321580	22321870	+
22	22322471	22322552	+
22	22322662	22322979	+
22	22327299	22327395	+
22	22327506	22327813	+
22	22339572	22341213	+
22	22343186	22343268	+
22	22343406	22343731	+
22	22347806	22348163	+
22	22352939	22352984	+
22	22353110	22353432	+
22	22357738	22357839	+
22	22357955	22358259	+
22	22366209	22367769	+
22	22369613	22369692	+
22	22369782	22370086	+
22	22370828	22371119	+
22	22375985	22376058	+
22	22376182	22376504	+
22	22380765	22380924	+
22	22381040	22381346	+
22	22395017	22395096	+
22	22395184	22395488	+
22	22397031	22397075	+
22	22397188	22397523	+
22	22398848	22398998	+
22	22404206	22404304	+
22	22404414	22404720	+
22	22409765	22409861	+
22	22409972	22410281	+
22	22420325	22421309	+
22	22425820	22425868	+
22	22425978	22426313	+
22	22427539	22427589	+
22	22427712	22428034	+
22	22431957	22432042	+
22	22432158	22432464	+
22	22446685	22448335	+
22	22450201	22450234	+
22	22450346	22450651	+
22	22465658	22465985	+
22	22484420	22489467	-
22	22494062	22494179	-
22	22507809	22507869	-
22	22508658	22509153	-
22	22513735	22515700	-
22	22520088	22520269	-
22	22547700	22548642	-
22	22549725	22550333	-
22	22550753	22551088	-
22	22552808	22552950	-
22	22553829	22554178	-
22	22555835	22555925	-
22	22556811	22557753	-
22	22558970	22559142	-
22	22559174	22559406	-
22	22562862	22562971	+
22	22563666	22566601	+
22	22580013	22580295	+
22	22588154	22588257	+
22	22588380	22588687	+
22	22594527	22594608	+
22	22594755	22595055	+
22	22604444	22604479	+
22	22604904	22605164	+
22	22618571	22618610	+
22	22618905	22619162	+
22	22630060	22630134	+
22	22630960	22631070	+
22	22632321	22632461	+
22	22633516	22633650	+
22	22634596	22634701	+
22	22635180	22635342	+
22	22636058	22636152	+
22	22639176	22639327	-
22	22642250	22644472	-
22	22644474	22644646	+
22	22646081	22646179	+
22	22646309	22646520	+
22	22646753	22646880	+
22	22646982	22647289	+
22	22647594	22647902	+
22	22661298	22661541	+
22	22664472	22664517	+
22	22664649	22664906	+
22	22668287	22668370	+
22	22668513	22668805	+
22	22673151	22673208	+
22	22673358	22673601	+
22	22679096	22679344	+
22	22686725	22686813	+
22	22686980	22687270	+
22	22689830	22689977	+
22	22692777	22693061	-
22	22693146	22693311	-
22	22694438	22694477	+
22	22694795	22694951	+
22	22697788	22697995	+
22	22698113	22698406	+
22	22700759	22700969	+
22	22704264	22704373	+
22	22704523	22704821	+
22	22711688	22711804	+
22	22712284	22712463	+
22	22712898	22713202	+
22	22715289	22715418	+
22	22720622	22720707	+
22	22720854	22721144	+
22	22730724	22731089	-
22	22734606	22734664	+
22	22734781	22735095	+
22	22738943	22739186	+
22	22747382	22747465	+
22	22747620	22747910	+
22	22755553	22755796	+
22	22758699	22758785	+
22	22758903	22759217	+
22	22762293	22762515	+
22	22771823	22771877	+
22	22772281	22772585	+
22	22774528	22774690	+
22	22785642	22786554	-
22	22787175	22787267	-
22	22792490	22792577	+
22	22792695	22793006	+
22	22803075	22803359	+
22	22811746	22811826	+
22	22811980	22812284	+
22	22814670	22814925	+
22	22819009	22819169	+
22	22819456	22819755	+
22	22822657	22822870	+
22	22822981	22823292	+
22	22834864	22835116	+
22	22838601	22838871	+
22	22850374	22850623	+
22	22856761	22857037	+
22	22858024	22858267	+
22	22871506	22871583	+
22	22871710	22872034	+
22	22873211	22873439	+
22	22880705	22880802	+
22	22881096	22881395	+
22	22886266	22886378	+
22	22887779	22888258	+
22	22893691	22893817	+
22	22895374	22896106	+
22	22899480	22899654	+
22	22900975	22901436	+
22	22904849	22905024	+
22	22906341	22906802	+
22	22910573	22910605	+
22	22910827	22911074	+
22	22914236	22914307	+
22	22915634	22915926	+
22	22918131	22918200	+
22	22919534	22919850	+
22	22921389	22921434	+
22	22922593	22923033	+
22	22988262	22988580	+
22	22990689	22990776	+
22	22994161	22994227	+
22	23008253	23008355	+
22	23059414	23059717	-
22	23061808	23061944	-
22	23063901	23064132	-
22	23070360	23070569	+
22	23070573	23070754	+
22	23095246	23096417	+
22	23122377	23122701	+
22	23123086	23125036	+
22	23131176	23131676	-
22	23132729	23133004	-
22	23134025	23134143	-
22	23135992	23136321	-
22	23137804	23137863	-
22	23138839	23138941	-
22	23140221	23140471	-
22	23141948	23142092	-
22	23144981	23145020	-
22	23145325	23145550	+
22	23146604	23146684	+
22	23150062	23150153	+
22	23152460	23152525	+
22	23153032	23153133	+
22	23155967	23156310	+
22	23157991	23158042	+
22	23158897	23158978	+
22	23159162	23159252	+
22	23160878	23160997	+
22	23161499	23164349	+
22	23179703	23179831	+
22	23179917	23180171	-
22	23180209	23182238	+
22	23198252	23198384	+
22	23199210	23199351	+
22	23242817	23242984	+
22	23251031	23251239	+
22	23253798	23253979	+
22	23260949	23261053	+
22	23261354	23261539	+
22	23261781	23262070	-
22	23262766	23265004	+
22	23268407	23268514	+
22	23271531	23271591	+
22	23273080	23273132	+
22	23273633	23273773	+
22	23283208	23284097	+
22	23285032	23285200	+
22	23287158	23287277	+
22	23288096	23288171	+
22	23289516	23291130	+
22	23292540	23292637	+
22	23295023	23295154	+
22	23302340	23302862	+
22	23306153	23306248	+
22	23306744	23306829	+
22	23307567	23307763	+
22	23309423	23310432	+
22	23311696	23311917	+
22	23312387	23313020	+
22	23313967	23314072	+
22	23314551	23314713	+
22	23315432	23318036	+
22	23322542	23322926	-
22	23326615	23326790	+
22	23328323	23328492	+
22	23359602	23359752	-
22	23363103	23363171	-
22	23366277	23366417	-
22	23368779	23368883	-
22	23370094	23370461	-
22	23373594	23373747	-
22	23376880	23377070	-
22	23380724	23380751	-
22	23381962	23382278	-
22	23387695	23387730	-
22	23390605	23391723	-
22	23392584	23393072	-
22	23393173	23393280	+
22	23393367	23393465	+
22	23393637	23393694	+
22	23393778	23393838	+
22	23393925	23394056	-
22	23397937	23398105	-
22	23399583	23400582	-
22	23401840	23401952	-
22	23402036	23402156	-
22	23402360	23402725	-
22	23433563	23434060	+
22	23434170	23434334	+
22	23434559	23434730	+
22	23434823	23435070	+
22	23446597	23446801	+
22	23458378	23458482	+
22	23460348	23460832	+
22	23462085	23462677	-
22	23467274	23467315	-
22	23469336	23469486	-
22	23469995	23470036	-
22	23470314	23470335	-
22	23470807	23471162	-
22	23473377	23473410	-
22	23473876	23473937	-
22	23480416	23480499	-
22	23482574	23482604	-
22	23483067	23483125	-
22	23486878	23486979	-
22	23512493	23512642	-
22	23513275	23513601	-
22	23536880	23537135	+
22	23538760	23539479	+
22	23543862	23547796	+
22	23567063	23567323	+
22	23568051	23568096	+
22	23568559	23568641	+
22	23572545	23572623	+
22	23573022	23573121	+
22	23573124	23573584	-
22	23574966	23575084	-
22	23579984	23580307	-
22	23580879	23581562	-
22	23583132	23583477	-
22	23583808	23583858	-
22	23607040	23607175	+
22	23608162	23608406	+
22	23608451	23608767	-
22	23610328	23610537	+
22	23613286	23613329	-
22	23613638	23613659	-
22	23614134	23614213	-
22	23616852	23616873	-
22	23617574	23617656	-
22	23619363	23619392	-
22	23620593	23620614	-
22	23622090	23622175	-
22	23624882	23624903	-
22	23625980	23626047	-
22	23630617	23630961	-
22	23631815	23632320	-
22	23632787	23632909	-
22	23635935	23636082	-
22	23637682	23637803	-
22	23638486	23638941	-
22	23640307	23640761	-
22	23649212	23649354	-
22	23649429	23649556	-
22	23652478	23652578	-
22	23652715	23652772	-
22	23652859	23652943	-
22	23653168	23653351	-
22	23658093	23660003	-
22	23678609	23678841	-
22	23683724	23683866	-
22	23686789	23686994	-
22	23687634	23687979	-
22	23688135	23688901	+
22	23690231	23693184	-
22	23693758	23693973	+
22	23694118	23695516	-
22	23696327	23696687	+
22	23697170	23697244	+
22	23697837	23697860	+
22	23698069	23698332	+
22	23698414	23698547	+
22	23698554	23699175	+
22	23700725	23700844	-
22	23705428	23705540	-
22	23709129	23709240	-
22	23709785	23709866	-
22	23714185	23714342	-
22	23714516	23714700	-
22	23715008	23715193	-
22	23717030	23717355	-
22	23738677	23745218	-
22	23750710	23751091	-
22	23752742	23753197	-
22	23754314	23754467	-
22	23763020	23763330	+
22	23764086	23766025	+
22	23766127	23766463	-
22	23767373	23767592	-
22	23767833	23768792	-
22	23771117	23771306	+
22	23772818	23772977	+
22	23777640	23777807	+
22	23779186	23780501	+
22	23780581	23780714	+
22	23780858	23781750	+
22	23781787	23782627	+
22	23783410	23784315	+
22	23786962	23787261	+
22	23791755	23791893	+
22	23793558	23793687	+
22	23800943	23801459	+
22	23803294	23803421	+
22	23816368	23816935	+
22	23825224	23825414	+
22	23833571	23833702	+
22	23834140	23837216	+
22	23837646	23837853	-
22	23838137	23838444	-
22	23838563	23839127	-
22	23856426	23857530	-
22	23857874	23858155	+
22	23862103	23862324	+
22	23865247	23873276	-
22	23875084	23875240	+
22	23877041	23877327	+
22	23877384	23877868	+
22	23879492	23879789	-
22	23880408	23882645	+
22	23882758	23884428	+
22	23884622	23886308	+
22	23894003	23895531	+
22	23895828	23896109	-
22	23898843	23898929	-
22	23901431	23907067	-
22	23926899	23927328	+
22	23927626	23928597	+
22	23929213	23929573	+
22	23939997	23940150	+
22	23941071	23941250	+
22	23942600	23942797	+
22	23949917	23950004	+
22	23952173	23952217	+
22	23953886	23954041	+
22	23957413	23957931	-
22	23958284	23958457	-
22	23958550	23958700	-
22	23960293	23960380	-
22	23961019	23961185	-
22	23963779	23963917	+
22	23964259	23964373	+
22	23966900	23967021	+
22	23967385	23967560	+
22	23969210	23969872	+
22	23971285	23972531	+
22	23973080	23973942	-
22	23974306	23974583	-
22	23976875	23977068	-
22	23977404	23977584	-
22	23979725	23979827	-
22	23980057	23980308	+
22	23980411	23980468	-
22	23980947	23981034	+
22	23982627	23982777	+
22	23982870	23983043	+
22	23983396	23983914	+
22	23987319	23987472	-
22	23989137	23989215	-
22	23991339	23991420	-
22	23998400	23998738	-
22	24000074	24000250	-
22	24001174	24001324	-
22	24003759	24003846	-
22	24004180	24005452	-
22	24006304	24006388	-
22	24007003	24007153	-
22	24008227	24008257	-
22	24011191	24011366	+
22	24011415	24011727	+
22	24035443	24035519	+
22	24036088	24036180	+
22	24038347	24038460	+
22	24041138	24041272	+
22	24042903	24043083	+
22	24049090	24049219	+
22	24050824	24050973	+
22	24054872	24055158	+
22	24056191	24056524	+
22	24059226	24059362	+
22	24059923	24060140	+
22	24061946	24062024	+
22	24062958	24063145	+
22	24064034	24064186	+
22	24066986	24067180	+
22	24070799	24071182	+
22	24072353	24072509	+
22	24076168	24076283	+
22	24083227	24083388	+
22	24084578	24084784	+
22	24085005	24085150	+
22	24087451	24087712	+
22	24091582	24092012	+
22	24095930	24096081	+
22	24098013	24098281	+
22	24101688	24101736	+
22	24102211	24102401	+
22	24103036	24103353	+
22	24113565	24113747	+
22	24119366	24119697	+
22	24134301	24134414	+
22	24155837	24156075	+
22	24156532	24156575	+
22	24160329	24160405	+
22	24162065	24162214	+
22	24164399	24164562	+
22	24165529	24165625	+
22	24166638	24167312	+
22	24168446	24168520	+
22	24171712	24171994	+
22	24173076	24173397	+
22	24175778	24176274	+
22	24177503	24177816	+
22	24178052	24178627	+
22	24181258	24181594	+
22	24182576	24183266	+
22	24183494	24184302	+
22	24184765	24184939	+
22	24185093	24185294	+
22	24185485	24185570	+
22	24185660	24185928	+
22	24186015	24186158	+
22	24186256	24187842	+
22	24187958	24188134	+
22	24188224	24188326	+
22	24188411	24189109	+
22	24219653	24220115	-
22	24220491	24220583	-
22	24224995	24225105	-
22	24225244	24225413	-
22	24225545	24225651	-
22	24226075	24226265	-
22	24226630	24226766	-
22	24231383	24231529	-
22	24232050	24232207	-
22	24232822	24233017	-
22	24233497	24233592	-
22	24233873	24234003	-
22	24241088	24245141	-
22	24248073	24248220	-
22	24248522	24248675	-
22	24248774	24248831	-
22	24248930	24249057	-
22	24249290	24249465	-
22	24251827	24253397	+
22	24256633	24256958	+
22	24257996	24258058	+
22	24258766	24258872	+
22	24259928	24260017	-
22	24260738	24260900	-
22	24260907	24261035	+
22	24261377	24261482	-
22	24261692	24262606	+
22	24263499	24265524	+
22	24269345	24269674	-
22	24270008	24270133	-
22	24270816	24270982	+
22	24276699	24276802	+
22	24302194	24302383	+
22	24304395	24304451	+
22	24313312	24313465	+
22	24321287	24322917	+
22	24324219	24324426	+
22	24328845	24328918	+
22	24330255	24330430	+
22	24334409	24334572	+
22	24338385	24338476	+
22	24343481	24343602	+
22	24347085	24347175	+
22	24363260	24363343	+
22	24365475	24365631	+
22	24369217	24369319	+
22	24411587	24411703	+
22	24412159	24412706	+
22	24414533	24417739	+
22	24417878	24418258	+
22	24422487	24422698	+
22	24423596	24423627	+
22	24423630	24423956	+
22	24424397	24424555	+
22	24427561	24427745	+
22	24429205	24430363	-
22	24430896	24431633	-
22	24432118	24432433	+
22	24432620	24432725	+
22	24432839	24432894	+
22	24433130	24433735	+
22	24438275	24438757	-
22	24439293	24439566	-
22	24440582	24442359	+
22	24452210	24452327	-
22	24460452	24460770	-
22	24471767	24471894	-
22	24474982	24475152	-
22	24494106	24495506	+
22	24500106	24500277	+
22	24502125	24502212	+
22	24502336	24503737	+
22	24510748	24510842	+
22	24513323	24513484	+
22	24515200	24515369	+
22	24516507	24516751	+
22	24518151	24518385	+
22	24519800	24519929	+
22	24520173	24520467	+
22	24521985	24522027	+
22	24523618	24523772	+
22	24525710	24528389	+
22	24540422	24543099	-
22	24543841	24544082	-
22	24546913	24547389	-
22	24547715	24548072	-
22	24548916	24549000	-
22	24554948	24555315	-
22	24555502	24556070	+
22	24557656	24558085	+
22	24567983	24568175	+
22	24571915	24572771	+
22	24581931	24582051	+
22	24583681	24583807	+
22	24585619	24586410	-
22	24588213	24589948	-
22	24592216	24593078	-
22	24593177	24593207	-
22	24594810	24594885	+
22	24598053	24598205	+
22	24599187	24599397	+
22	24603146	24603526	+
22	24607620	24607731	+
22	24607953	24608022	+
22	24608989	24609230	+
22	24609461	24610032	+
22	24610249	24610530	+
22	24611074	24611244	+
22	24614775	24614905	+
22	24615040	24615126	+
22	24615861	24615971	+
22	24620327	24620832	+
22	24620912	24621069	+
22	24623106	24623255	+
22	24623779	24623915	+
22	24627179	24627618	+
22	24627851	24627978	+
22	24628080	24628387	+
22	24628692	24629004	+
22	24632914	24633442	+
22	24644736	24644798	+
22	24645635	24645744	+
22	24647002	24648331	+
22	24649274	24649385	+
22	24649856	24650024	+
22	24650745	24650831	+
22	24653005	24653355	+
22	24657480	24658764	-
22	24686167	24686678	+
22	24686922	24688086	+
22	24691121	24691560	-
22	24695846	24696002	-
22	24703347	24703502	+
22	24712291	24712519	+
22	24719033	24719587	-
22	24719747	24719894	-
22	24723129	24723254	-
22	24724886	24725036	-
22	24725444	24725514	-
22	24727949	24728052	-
22	24728176	24728400	-
22	24734083	24734155	-
22	24735707	24735891	-
22	24748906	24749020	-
22	24749403	24749520	-
22	24749692	24749818	-
22	24751386	24751497	-
22	24754013	24754216	-
22	24754783	24754863	-
22	24755783	24755904	-
22	24756490	24756704	-
22	24757907	24758038	-
22	24759868	24759988	-
22	24761878	24761960	-
22	24762306	24762522	-
22	24769670	24769788	-
22	24774321	24774719	-
22	24806168	24806343	+
22	24806440	24806483	+
22	24813677	24813754	+
22	24814008	24814191	+
22	24843459	24844971	+
22	24847633	24847795	+
22	24850279	24850431	+
22	24854995	24855062	+
22	24855284	24855429	+
22	24855548	24855679	+
22	24859715	24859839	+
22	24867092	24867159	+
22	24868375	24868538	+
22	24868722	24868854	+
22	24874414	24874578	+
22	24876576	24876714	+
22	24879461	24879525	+
22	24884052	24884197	+
22	24886599	24886727	+
22	24893430	24893612	+
22	24895222	24895290	+
22	24897971	24898558	+
22	24901146	24901213	-
22	24901832	24901956	+
22	24905104	24905186	+
22	24912642	24912751	+
22	24917657	24917753	+
22	24919825	24919992	+
22	24924185	24927577	+
22	24935109	24935594	-
22	24938148	24938286	-
22	24939334	24939534	-
22	24946571	24946694	-
22	24952729	24952771	+
22	25009684	25015071	-
22	25022593	25024651	-
22	25025632	25025783	+
22	25027944	25029539	+
22	25032608	25032695	+
22	25038759	25041524	+
22	25048966	25051965	-
22	25052121	25065240	-
22	25069968	25070415	+
22	25102432	25102917	-
22	25110000	25110117	-
22	25110957	25110996	-
22	25111841	25112461	+
22	25112616	25112691	-
22	25170819	25170937	+
22	25174239	25177521	+
22	25179308	25179553	-
22	25181698	25181822	+
22	25184976	25186450	+
22	25190701	25190783	+
22	25192405	25197447	+
22	25199849	25199908	+
22	25201376	25201470	+
22	25202673	25202791	+
22	25203762	25203894	+
22	25205219	25205361	+
22	25207046	25207362	+
22	25212741	25212839	+
22	25213302	25213684	+
22	25219521	25219665	+
22	25221403	25221482	+
22	25224917	25225035	+
22	25227852	25227984	+
22	25229435	25229577	+
22	25231603	25231868	+
22	25251522	25252601	-
22	25279528	25279694	-
22	25281285	25281384	-
22	25282030	25282290	-
22	25282609	25282673	-
22	25318255	25318374	+
22	25319766	25320079	+
22	25327251	25327737	+
22	25336132	25336199	+
22	25337271	25337292	+
22	25339889	25339974	+
22	25349542	25350321	-
22	25351417	25351901	-
22	25354595	25354811	-
22	25357254	25357805	-
22	25359826	25362556	-
22	25375812	25376007	-
22	25381380	25381577	-
22	25405201	25405376	-
22	25434323	25435069	-
22	25436311	25436914	+
22	25437305	25437655	-
22	25437777	25437822	-
22	25448104	25448283	+
22	25455645	25455710	+
22	25455711	25455839	+
22	25457258	25457400	+
22	25459415	25459680	+
22	25459975	25461677	+
22	25476217	25479970	+
22	25509182	25509341	+
22	25510036	25510069	+
22	25510628	25511627	+
22	25518034	25520853	+
22	25561116	25561497	-
22	25563100	25563201	-
22	25563302	25563480	-
22	25564089	25564258	-
22	25564356	25564461	-
22	25564848	25565152	+
22	25580240	25580583	-
22	25581066	25581381	-
22	25604376	25604452	+
22	25644591	25644664	+
22	25647260	25647791	+
22	25648136	25649231	+
22	25661575	25661676	+
22	25663629	25663703	+
22	25667738	25667799	+
22	25672295	25672346	+
22	25674436	25674527	+
22	25678815	25678914	+
22	25684518	25684567	+
22	25685169	25685247	+
22	25687536	25687666	+
22	25690188	25690282	+
22	25695106	25695213	+
22	25702841	25702990	+
22	25703509	25703575	+
22	25704108	25704208	+
22	25709897	25709963	+
22	25711067	25711162	+
22	25714407	25714569	+
22	25715040	25715168	-
22	25718244	25718380	+
22	25721283	25721396	+
22	25722288	25729293	+
22	25742143	25742292	+
22	25756317	25756668	-
22	25760983	25761130	+
22	25763230	25763388	+
22	25768114	25769427	+
22	25770026	25770175	+
22	25770871	25770983	+
22	25772333	25772509	+
22	25777582	25777780	+
22	25780055	25780197	+
22	25781733	25781833	+
22	25785427	25785490	+
22	25797952	25798096	+
22	25823504	25823677	+
22	25826408	25826498	+
22	25828775	25828967	+
22	25832916	25832996	+
22	25835292	25835442	+
22	25843734	25843893	+
22	25846099	25846282	+
22	25847429	25847651	+
22	25851469	25851578	+
22	25868319	25868384	+
22	25874285	25874413	+
22	25876188	25876331	+
22	25876853	25877300	-
22	25877958	25878047	+
22	25883395	25883699	-
22	25884715	25884882	-
22	25890755	25890874	+
22	25891303	25891411	+
22	25892225	25892639	-
22	25894693	25895642	-
22	25896272	25896846	-
22	25896995	25898043	-
22	25898306	25899617	+
22	25899715	25899883	-
22	25900269	25900629	-
22	25900678	25901066	-
22	25901177	25901525	+
22	25902612	25902735	+
22	25902985	25903246	-
22	25903630	25903830	+
22	25908321	25908431	+
22	25910945	25911049	+
22	25921256	25921408	+
22	25946136	25946249	+
22	25947711	25947827	+
22	25950366	25950449	+
22	25952285	25952422	+
22	25953534	25953619	+
22	25955178	25955363	+
22	25959073	25959322	-
22	25963982	25964272	-
22	25964791	25965070	+
22	25983304	25983525	-
22	25992362	25992492	+
22	26003264	26003308	+
22	26004717	26004854	+
22	26006388	26006531	-
22	26026444	26027765	+
22	26028340	26028594	+
22	26030442	26031040	+
22	26161833	26161878	+
22	26161909	26162141	-
22	26162228	26162281	-
22	26163144	26163213	-
22	26164161	26164302	+
22	26169473	26169762	+
22	26241330	26241410	-
22	26242751	26242854	-
22	26244336	26244494	-
22	26244617	26244688	-
22	26253973	26254091	-
22	26292250	26293145	+
22	26294291	26294424	+
22	26296887	26297079	+
22	26298983	26299168	+
22	26305978	26306143	+
22	26310669	26310835	+
22	26311767	26311961	+
22	26313763	26313901	+
22	26340435	26340631	+
22	26347718	26347912	+
22	26351051	26351455	+
22	26364748	26364955	+
22	26365371	26365565	+
22	26373450	26373482	+
22	26375574	26375688	+
22	26377672	26377774	+
22	26380265	26383596	+
22	26390666	26390775	-
22	26422070	26422228	-
22	26422545	26423192	-
22	26429272	26429485	+
22	26433391	26434500	+
22	26442458	26442571	+
22	26443096	26445014	+
